synset,pictogram_id,primary_keyword,image_url
04416941-n,2544,racquet,https://api.arasaac.org/api/pictograms/2544
01576346-v,2545,rip,https://api.arasaac.org/api/pictograms/2545
04034791-n,2540,puzzle,https://api.arasaac.org/api/pictograms/2540
03604123-n,2540,puzzle,https://api.arasaac.org/api/pictograms/2540
02332897-n,2546,mouse,https://api.arasaac.org/api/pictograms/2546
04615227-n,2549,watch,https://api.arasaac.org/api/pictograms/2549
04563183-n,2549,watch,https://api.arasaac.org/api/pictograms/2549
03934354-n,2521,piano,https://api.arasaac.org/api/pictograms/2521
03457685-n,2521,piano,https://api.arasaac.org/api/pictograms/2521
03090499-n,2521,piano,https://api.arasaac.org/api/pictograms/2521
01251514-v,2547,cut out,https://api.arasaac.org/api/pictograms/2547
01557581-v,2547,cut out,https://api.arasaac.org/api/pictograms/2547
02394646-n,2550,rhinoceros,https://api.arasaac.org/api/pictograms/2550
02395813-n,2550,rhinoceros,https://api.arasaac.org/api/pictograms/2550
04195222-n,2551,sheets,https://api.arasaac.org/api/pictograms/2551
03825694-n,2548,net,https://api.arasaac.org/api/pictograms/2548
03914833-n,2553,pencil sharpener,https://api.arasaac.org/api/pictograms/2553
04140872-n,2556,sandals,https://api.arasaac.org/api/pictograms/2556
07772927-n,2557,water melon,https://api.arasaac.org/api/pictograms/2557
12184582-n,2557,water melon,https://api.arasaac.org/api/pictograms/2557
07691372-n,2555,sausages,https://api.arasaac.org/api/pictograms/2555
04148141-n,2559,saxophone,https://api.arasaac.org/api/pictograms/2559
07783823-n,2561,pear,https://api.arasaac.org/api/pictograms/2561
03488399-n,2560,hairdryer,https://api.arasaac.org/api/pictograms/2560
04394487-n,2564,tambourine,https://api.arasaac.org/api/pictograms/2564
04138582-n,2554,saltcellar,https://api.arasaac.org/api/pictograms/2554
01823844-n,2562,parakeet,https://api.arasaac.org/api/pictograms/2562
03405146-n,2558,frying pan,https://api.arasaac.org/api/pictograms/2558
06887235-n,2567,traffic lights,https://api.arasaac.org/api/pictograms/2567
00218901-v,2566,dry,https://api.arasaac.org/api/pictograms/2566
03813077-n,2569,napkin,https://api.arasaac.org/api/pictograms/2569
01729333-n,2568,snake,https://api.arasaac.org/api/pictograms/2568
02741540-n,2570,armchair,https://api.arasaac.org/api/pictograms/2570
04069540-n,2570,armchair,https://api.arasaac.org/api/pictograms/2570
03267635-n,2570,armchair,https://api.arasaac.org/api/pictograms/2570
03113801-n,2552,corkscrew,https://api.arasaac.org/api/pictograms/2552
03370438-n,2575,floor,https://api.arasaac.org/api/pictograms/2575
04263630-n,2571,sofa,https://api.arasaac.org/api/pictograms/2571
03502782-n,2572,hat,https://api.arasaac.org/api/pictograms/2572
03330886-n,2572,hat,https://api.arasaac.org/api/pictograms/2572
04255617-n,2572,hat,https://api.arasaac.org/api/pictograms/2572
02896008-n,2576,bra,https://api.arasaac.org/api/pictograms/2576
03591259-n,2577,ironing board,https://api.arasaac.org/api/pictograms/2577
03254272-n,2578,drum,https://api.arasaac.org/api/pictograms/2578
02934150-n,2580,taxi,https://api.arasaac.org/api/pictograms/2580
07644479-n,2579,cake,https://api.arasaac.org/api/pictograms/2579
07645597-n,2579,cake,https://api.arasaac.org/api/pictograms/2579
03067076-n,2581,coffee cup,https://api.arasaac.org/api/pictograms/2581
04112162-n,2584,roof,https://api.arasaac.org/api/pictograms/2584
03192279-n,2585, dial phone,https://api.arasaac.org/api/pictograms/2585
01848972-n,2563,duck,https://api.arasaac.org/api/pictograms/2563
07598762-n,2573,soup,https://api.arasaac.org/api/pictograms/2573
03152175-n,2582,cup,https://api.arasaac.org/api/pictograms/2582
03388794-n,2588,fork,https://api.arasaac.org/api/pictograms/2588
02993828-n,2583,ceiling,https://api.arasaac.org/api/pictograms/2583
02995984-n,2586,mobile phone,https://api.arasaac.org/api/pictograms/2586
02132256-n,2590,tiger,https://api.arasaac.org/api/pictograms/2590
03275606-n,2592,electric bell,https://api.arasaac.org/api/pictograms/2592
04466597-n,2593,towel,https://api.arasaac.org/api/pictograms/2593
02366035-a,2574,surprised,https://api.arasaac.org/api/pictograms/2574
07749993-n,2594,tomato,https://api.arasaac.org/api/pictograms/2594
01672733-n,2596,tortoise,https://api.arasaac.org/api/pictograms/2596
01890264-n,2595,bull,https://api.arasaac.org/api/pictograms/2595
02405977-n,2595,bull,https://api.arasaac.org/api/pictograms/2595
02418610-v,2599,work,https://api.arasaac.org/api/pictograms/2599
04472736-n,2600,tractor,https://api.arasaac.org/api/pictograms/2600
04342573-n,2602,tram,https://api.arasaac.org/api/pictograms/2602
04378650-n,2601,swimsuit,https://api.arasaac.org/api/pictograms/2601
04488109-n,2604,triangle,https://api.arasaac.org/api/pictograms/2604
04449446-n,2598,toaster,https://api.arasaac.org/api/pictograms/2598
01484971-n,2589,shark,https://api.arasaac.org/api/pictograms/2589
03115320-n,2607,trumpet,https://api.arasaac.org/api/pictograms/2607
04155119-n,2591,scissors,https://api.arasaac.org/api/pictograms/2591
02406106-n,2609,cow,https://api.arasaac.org/api/pictograms/2609
01890428-n,2609,cow,https://api.arasaac.org/api/pictograms/2609
02408826-n,2609,cow,https://api.arasaac.org/api/pictograms/2609
03443167-n,2610,glass,https://api.arasaac.org/api/pictograms/2610
04594951-n,2611,window,https://api.arasaac.org/api/pictograms/2611
04489649-n,2605,tricycle,https://api.arasaac.org/api/pictograms/2605
04475240-n,2603,train,https://api.arasaac.org/api/pictograms/2603
03901930-n,2603,train,https://api.arasaac.org/api/pictograms/2603
07907701-n,2614,wine,https://api.arasaac.org/api/pictograms/2614
04599016-n,2614,wine,https://api.arasaac.org/api/pictograms/2614
07908487-n,2614,wine,https://api.arasaac.org/api/pictograms/2614
04544161-n,2615,violin,https://api.arasaac.org/api/pictograms/2615
03726875-n,2616,xylophone,https://api.arasaac.org/api/pictograms/2616
07865312-n,2618,yogurt,https://api.arasaac.org/api/pictograms/2618
12958438-n,2619,carrot,https://api.arasaac.org/api/pictograms/2619
12958148-n,2619,carrot,https://api.arasaac.org/api/pictograms/2619
04534259-n,2612,fan,https://api.arasaac.org/api/pictograms/2612
03324991-n,2612,fan,https://api.arasaac.org/api/pictograms/2612
03276485-n,2612,fan,https://api.arasaac.org/api/pictograms/2612
03241438-n,2613,dress,https://api.arasaac.org/api/pictograms/2613
04206070-n,2622,shoes,https://api.arasaac.org/api/pictograms/2622
04248522-n,2620,slippers,https://api.arasaac.org/api/pictograms/2620
07941074-n,2624,orange juice,https://api.arasaac.org/api/pictograms/2624
07941356-n,2625,pineapple juice,https://api.arasaac.org/api/pictograms/2625
07939988-n,2625,pineapple juice,https://api.arasaac.org/api/pictograms/2625
13764498-n,2626,nought,https://api.arasaac.org/api/pictograms/2626
06820056-n,2626,nought,https://api.arasaac.org/api/pictograms/2626
13603216-n,2626,nought,https://api.arasaac.org/api/pictograms/2626
03477658-n,2621,sneakers,https://api.arasaac.org/api/pictograms/2621
04127583-n,2621,sneakers,https://api.arasaac.org/api/pictograms/2621
06820056-n,2627,one,https://api.arasaac.org/api/pictograms/2627
02193977-s,2627,one,https://api.arasaac.org/api/pictograms/2627
13764713-n,2627,one,https://api.arasaac.org/api/pictograms/2627
13603216-n,2627,one,https://api.arasaac.org/api/pictograms/2627
00916568-a,2627,one,https://api.arasaac.org/api/pictograms/2627
02120985-n,2623,fox,https://api.arasaac.org/api/pictograms/2623
02194472-s,2632,6,https://api.arasaac.org/api/pictograms/2632
06820056-n,2632,6,https://api.arasaac.org/api/pictograms/2632
13603216-n,2632,6,https://api.arasaac.org/api/pictograms/2632
13766184-n,2629,3,https://api.arasaac.org/api/pictograms/2629
02194219-s,2629,3,https://api.arasaac.org/api/pictograms/2629
13603216-n,2629,3,https://api.arasaac.org/api/pictograms/2629
13765409-n,2628,2,https://api.arasaac.org/api/pictograms/2628
06820056-n,2628,2,https://api.arasaac.org/api/pictograms/2628
13603216-n,2628,2,https://api.arasaac.org/api/pictograms/2628
02194712-s,2634,8,https://api.arasaac.org/api/pictograms/2634
06820056-n,2634,8,https://api.arasaac.org/api/pictograms/2634
13603216-n,2634,8,https://api.arasaac.org/api/pictograms/2634
02194304-s,2630,4,https://api.arasaac.org/api/pictograms/2630
13766444-n,2630,4,https://api.arasaac.org/api/pictograms/2630
06820056-n,2630,4,https://api.arasaac.org/api/pictograms/2630
13603216-n,2630,4,https://api.arasaac.org/api/pictograms/2630
02194800-s,2635,9,https://api.arasaac.org/api/pictograms/2635
06820056-n,2635,9,https://api.arasaac.org/api/pictograms/2635
13603216-n,2635,9,https://api.arasaac.org/api/pictograms/2635
10269647-n,2636,lawyer,https://api.arasaac.org/api/pictograms/2636
01364779-a,2606,sad,https://api.arasaac.org/api/pictograms/2606
00707060-s,2606,sad,https://api.arasaac.org/api/pictograms/2606
00912446-a,2606,sad,https://api.arasaac.org/api/pictograms/2606
01152997-a,2606,sad,https://api.arasaac.org/api/pictograms/2606
01348685-v,2637,open the box,https://api.arasaac.org/api/pictograms/2637
04187124-n,2639,needle,https://api.arasaac.org/api/pictograms/2639
03821676-n,2639,needle,https://api.arasaac.org/api/pictograms/2639
01615935-n,2638,eagle,https://api.arasaac.org/api/pictograms/2638
01616984-n,2638,eagle,https://api.arasaac.org/api/pictograms/2638
03946532-n,2643,pins,https://api.arasaac.org/api/pictograms/2643
04339030-n,2643,pins,https://api.arasaac.org/api/pictograms/2643
02689238-n,2640,air conditioning,https://api.arasaac.org/api/pictograms/2640
07834253-n,2641,garlic,https://api.arasaac.org/api/pictograms/2641
12455280-n,2641,garlic,https://api.arasaac.org/api/pictograms/2641
02194389-s,2631,5,https://api.arasaac.org/api/pictograms/2631
06820056-n,2631,5,https://api.arasaac.org/api/pictograms/2631
13603216-n,2631,5,https://api.arasaac.org/api/pictograms/2631
03973308-n,2644,pliers,https://api.arasaac.org/api/pictograms/2644
04496264-n,2565,trousers,https://api.arasaac.org/api/pictograms/2565
03696785-n,2647,loudspeakers,https://api.arasaac.org/api/pictograms/2647
07802662-n,2645,clam,https://api.arasaac.org/api/pictograms/2645
00386818-s,2648,yellow,https://api.arasaac.org/api/pictograms/2648
04972838-n,2648,yellow,https://api.arasaac.org/api/pictograms/2648
09979006-n,2642,building worker,https://api.arasaac.org/api/pictograms/2642
10317198-n,2642,building worker,https://api.arasaac.org/api/pictograms/2642
09893984-n,2642,building worker,https://api.arasaac.org/api/pictograms/2642
03529754-n,2651,hoe,https://api.arasaac.org/api/pictograms/2651
09824898-n,2649,architect,https://api.arasaac.org/api/pictograms/2649
01898642-v,2652,dance,https://api.arasaac.org/api/pictograms/2652
00429255-n,2652,dance,https://api.arasaac.org/api/pictograms/2652
01521519-n,2650,ostrich,https://api.arasaac.org/api/pictograms/2650
07766562-n,2646,almonds,https://api.arasaac.org/api/pictograms/2646
04483494-n,2656,tray,https://api.arasaac.org/api/pictograms/2656
05269065-n,2657,beard,https://api.arasaac.org/api/pictograms/2657
02194609-s,2633,7,https://api.arasaac.org/api/pictograms/2633
13767056-n,2633,7,https://api.arasaac.org/api/pictograms/2633
06820056-n,2633,7,https://api.arasaac.org/api/pictograms/2633
13603216-n,2633,7,https://api.arasaac.org/api/pictograms/2633
00916568-a,2633,7,https://api.arasaac.org/api/pictograms/2633
07728819-n,2660,aubergine,https://api.arasaac.org/api/pictograms/2660
04149040-n,2659,scales,https://api.arasaac.org/api/pictograms/2659
01396368-v,2658,sweep,https://api.arasaac.org/api/pictograms/2658
00394166-a,2662,white,https://api.arasaac.org/api/pictograms/2662
05309998-n,2663,mouth,https://api.arasaac.org/api/pictograms/2663
05309407-n,2663,mouth,https://api.arasaac.org/api/pictograms/2663
07615220-n,2665,chocolates,https://api.arasaac.org/api/pictograms/2665
07625241-n,2665,chocolates,https://api.arasaac.org/api/pictograms/2665
10111420-n,2664,firefighter,https://api.arasaac.org/api/pictograms/2664
08455525-n,2666,forest,https://api.arasaac.org/api/pictograms/2666
09306921-n,2666,forest,https://api.arasaac.org/api/pictograms/2666
05269684-n,2661,moustache,https://api.arasaac.org/api/pictograms/2661
02911542-n,2670,brush,https://api.arasaac.org/api/pictograms/2670
03881909-n,2670,brush,https://api.arasaac.org/api/pictograms/2670
01623768-n,2671,owl,https://api.arasaac.org/api/pictograms/2671
05571403-n,2669,arm,https://api.arasaac.org/api/pictograms/2669
02876113-n,2667,boots,https://api.arasaac.org/api/pictograms/2667
05546258-n,2673,head,https://api.arasaac.org/api/pictograms/2673
02931992-n,2668,button,https://api.arasaac.org/api/pictograms/2668
04149040-n,2655,scales,https://api.arasaac.org/api/pictograms/2655
09853980-n,2653,ballerina,https://api.arasaac.org/api/pictograms/2653
10009040-n,2653,ballerina,https://api.arasaac.org/api/pictograms/2653
01976312-v,2675,drop the glass,https://api.arasaac.org/api/pictograms/2675
07753721-n,2674,peanuts,https://api.arasaac.org/api/pictograms/2674
04459886-n,2676,toolbox,https://api.arasaac.org/api/pictograms/2676
07732103-n,2678,courgette,https://api.arasaac.org/api/pictograms/2678
01974840-v,2654,go down the stairs,https://api.arasaac.org/api/pictograms/2654
02946154-n,2680,camera,https://api.arasaac.org/api/pictograms/2680
04076546-n,2680,camera,https://api.arasaac.org/api/pictograms/2680
03993624-n,2680,camera,https://api.arasaac.org/api/pictograms/2680
08662608-n,2683,countryside,https://api.arasaac.org/api/pictograms/2683
09416498-n,2683,countryside,https://api.arasaac.org/api/pictograms/2683
02980897-n,2677,cash register,https://api.arasaac.org/api/pictograms/2677
05608392-n,2684,face,https://api.arasaac.org/api/pictograms/2684
03091491-n,2682,cement mixer,https://api.arasaac.org/api/pictograms/2682
07798451-n,2685,snail,https://api.arasaac.org/api/pictograms/2685
01947031-n,2685,snail,https://api.arasaac.org/api/pictograms/2685
01947596-n,2685,snail,https://api.arasaac.org/api/pictograms/2685
01947453-n,2685,snail,https://api.arasaac.org/api/pictograms/2685
07751486-n,2679,pumpkin,https://api.arasaac.org/api/pictograms/2679
12178960-n,2679,pumpkin,https://api.arasaac.org/api/pictograms/2679
07614305-n,2686,sweet,https://api.arasaac.org/api/pictograms/2686
07612936-n,2686,sweet,https://api.arasaac.org/api/pictograms/2686
07624824-n,2686,sweet,https://api.arasaac.org/api/pictograms/2686
09860576-n,2681,barman,https://api.arasaac.org/api/pictograms/2681
04555648-n,2689,wallet,https://api.arasaac.org/api/pictograms/2689
03518281-n,2691,helmet,https://api.arasaac.org/api/pictograms/2691
10302734-n,2690,postman,https://api.arasaac.org/api/pictograms/2690
09916137-n,2687,carpenter,https://api.arasaac.org/api/pictograms/2687
03480704-n,2695,hairbrush,https://api.arasaac.org/api/pictograms/2695
02910059-n,2693,broom,https://api.arasaac.org/api/pictograms/2693
04460427-n,2694,brush,https://api.arasaac.org/api/pictograms/2694
05488747-n,2696,brain,https://api.arasaac.org/api/pictograms/2696
04190559-n,2699,shampoo,https://api.arasaac.org/api/pictograms/2699
04539168-n,2698,waistcoat,https://api.arasaac.org/api/pictograms/2698
06636668-n,2688,letter,https://api.arasaac.org/api/pictograms/2688
06275051-n,2688,letter,https://api.arasaac.org/api/pictograms/2688
03011781-n,2700,delicatessen,https://api.arasaac.org/api/pictograms/2700
03178053-n,2700,delicatessen,https://api.arasaac.org/api/pictograms/2700
01347791-v,2697,close,https://api.arasaac.org/api/pictograms/2697
01171984-v,2702,suck,https://api.arasaac.org/api/pictograms/2702
01173263-v,2702,suck,https://api.arasaac.org/api/pictograms/2702
01434809-v,2702,suck,https://api.arasaac.org/api/pictograms/2702
14828345-n,2692,cement,https://api.arasaac.org/api/pictograms/2692
14829128-n,2692,cement,https://api.arasaac.org/api/pictograms/2692
07767427-n,2703,plums,https://api.arasaac.org/api/pictograms/2703
08542298-n,2704,city,https://api.arasaac.org/api/pictograms/2704
01360534-v,2705,nail,https://api.arasaac.org/api/pictograms/2705
01419193-v,2705,nail,https://api.arasaac.org/api/pictograms/2705
03810284-n,2706,nails,https://api.arasaac.org/api/pictograms/2706
14727036-n,2709,glue,https://api.arasaac.org/api/pictograms/2709
07623214-n,2701,lollipop ,https://api.arasaac.org/api/pictograms/2701
05587575-n,2707,elbow,https://api.arasaac.org/api/pictograms/2707
07729640-n,2708,cabbage,https://api.arasaac.org/api/pictograms/2708
07730316-n,2708,cabbage,https://api.arasaac.org/api/pictograms/2708
03075025-n,2710,perfume,https://api.arasaac.org/api/pictograms/2710
03922150-n,2710,perfume,https://api.arasaac.org/api/pictograms/2710
01658171-v,2713,build,https://api.arasaac.org/api/pictograms/2713
05396148-n,2715,heart,https://api.arasaac.org/api/pictograms/2715
00949889-v,2714,count,https://api.arasaac.org/api/pictograms/2714
00950103-v,2714,count,https://api.arasaac.org/api/pictograms/2714
03821155-n,2716,tie,https://api.arasaac.org/api/pictograms/2716
04598460-n,2716,tie,https://api.arasaac.org/api/pictograms/2716
08205568-n,2717,choir,https://api.arasaac.org/api/pictograms/2717
08204767-n,2717,choir,https://api.arasaac.org/api/pictograms/2717
01934845-v,2712,drive,https://api.arasaac.org/api/pictograms/2712
09274313-n,2711,comet,https://api.arasaac.org/api/pictograms/2711
01930264-v,2719,run,https://api.arasaac.org/api/pictograms/2719
01918940-v,2719,run,https://api.arasaac.org/api/pictograms/2719
01331921-v,2722,sew,https://api.arasaac.org/api/pictograms/2722
